date,open,high,low,close,volume,adjclose
1500903000,85.44999694824219,85.66999816894531,83.86000061035156,85,5389100,84.0598373413086
1500989400,85.83999633789062,86.0999984741211,85.08000183105469,85.41000366210938,3255200,84.4653091430664
1501075800,85.41000366210938,85.72000122070312,85.16999816894531,85.30000305175781,3038100,84.35652923583984
1501162200,85.18000030517578,85.19999694824219,83.33000183105469,83.8499984741211,6119300,82.92256164550781
1501248600,83.87999725341797,85.0999984741211,83.62000274658203,84.80000305175781,3321200,83.862060546875
1501507800,85.16999816894531,85.69999694824219,84.83999633789062,85.2300033569336,3079800,84.28730010986328
1501594200,85.72000122070312,85.83999633789062,85.13999938964844,85.23999786376953,3148800,84.29718017578125
1501680600,85.1500015258789,85.36000061035156,84.97000122070312,85.30000305175781,3252300,84.35652923583984
1501767000,85.23999786376953,85.87999725341797,85.13999938964844,85.54000091552734,2381800,84.59386444091797
1501853400,85.98999786376953,86.33000183105469,85.83999633789062,85.97000122070312,2840200,85.01911163330078
1502112600,86.0999984741211,86.19000244140625,85.68000030517578,85.8499984741211,2089100,84.90042877197266
1502199000,85.43000030517578,86.66999816894531,85.41000366210938,85.94000244140625,2922800,84.98944091796875
1502285400,85.73999786376953,85.97000122070312,85.23999786376953,85.69000244140625,2961000,84.7422103881836
1502371800,85.44000244140625,85.58000183105469,84.55000305175781,84.55999755859375,3755200,83.62469482421875
1502458200,84.76000213623047,84.86000061035156,83.97000122070312,84.29000091552734,3078600,83.35769653320312
1502717400,84.73999786376953,85.66999816894531,84.72000122070312,85.47000122070312,2874000,84.5246353149414
1502803800,85.98999786376953,86.97000122070312,85.87999725341797,86.79000091552734,3774100,85.83003997802734
1502890200,87,87.77999877929688,86.98999786376953,87.38999938964844,3379600,86.42340087890625
1502976600,87.33999633789062,87.62999725341797,86.05000305175781,86.08999633789062,3870400,85.13777923583984
1503063000,85.98999786376953,86.12999725341797,85.20999908447266,85.37999725341797,4271200,84.43562316894531
1503322200,85.44999694824219,85.63999938964844,84.94999694824219,85.30000305175781,2505100,84.35652923583984
1503408600,85.47000122070312,85.7300033569336,84.91000366210938,85.30000305175781,2155300,84.35652923583984
1503495000,84.70999908447266,85.51000213623047,84.69999694824219,85.27999877929688,1960400,84.33673858642578
1503581400,85.48999786376953,85.52999877929688,85.04000091552734,85.36000061035156,2057900,84.41585540771484
1503667800,85.5,85.95999908447266,85.41999816894531,85.47000122070312,2302100,84.5246353149414
1503927000,85.66000366210938,85.69000244140625,85.20999908447266,85.41000366210938,2105500,84.4653091430664
1504013400,84.75,85.51000213623047,84.4000015258789,85.41999816894531,2779400,84.47518920898438
1504099800,85.37999725341797,85.73999786376953,85.22000122070312,85.69000244140625,2131700,84.7422103881836
1504186200,86,86.27999877929688,85.69999694824219,86.0999984741211,3792300,85.14766693115234
1504272600,86.30999755859375,86.54000091552734,86.05000305175781,86.13999938964844,2262700,85.1872329711914
1504618200,85.72000122070312,85.91000366210938,84.68000030517578,85.30999755859375,3089800,84.36640930175781
1504704600,85.56999969482422,85.83999633789062,85,85.2300033569336,2823300,84.28730010986328
1504791000,85.2699966430664,85.5199966430664,84.08000183105469,84.41000366210938,2905400,83.47637176513672
1504877400,84.18000030517578,85.01000213623047,84.0199966430664,84.25,3462100,83.31813049316406
1505136600,84.97000122070312,86.12000274658203,84.97000122070312,85.69000244140625,3397500,84.7422103881836
1505223000,85.97000122070312,86.5999984741211,85.80999755859375,86.55000305175781,3333300,85.59269714355469
1505309400,86.41999816894531,86.7699966430664,86.38999938964844,86.63999938964844,2396500,85.68170166015625
1505395800,86.54000091552734,86.80000305175781,86.16000366210938,86.19000244140625,2764900,85.23667907714844
1505482200,86.5199966430664,86.98999786376953,86.06999969482422,86.98999786376953,7791600,86.02782440185547
1505741400,87.08000183105469,87.87000274658203,86.94999694824219,87.87000274658203,3395100,86.89810180664062
1505827800,87.97000122070312,89.2300033569336,87.87999725341797,89,4043800,88.0156021118164
1505914200,89.25,89.37999725341797,88.2699966430664,88.43000030517578,4251000,87.451904296875
1506000600,88.44999694824219,88.80000305175781,88.04000091552734,88.41999816894531,2877800,87.44200897216797
1506087000,88.30000305175781,88.70999908447266,88.0999984741211,88.4000015258789,2770100,87.42223358154297
1506346200,88.27999877929688,88.63999938964844,87.83999633789062,88.20999908447266,2863100,87.23432922363281
1506432600,88.47000122070312,88.7699966430664,88.19999694824219,88.69000244140625,2197800,87.70903015136719
1506519000,89.68000030517578,89.73999786376953,89.02999877929688,89.48999786376953,2888900,88.50017547607422
1506605400,89.2300033569336,90.30999755859375,89.2300033569336,90.13999938964844,2458800,89.14298248291016
1506691800,90.04000091552734,90.7699966430664,89.93000030517578,90.45999908447266,2996300,89.45944213867188
1506951000,90.44000244140625,91.16999816894531,90.0999984741211,90.54000091552734,4466400,89.53856658935547
1507037400,90.58999633789062,91.63999938964844,90.58999633789062,91.43000030517578,2912300,90.41871643066406
1507123800,91.5999984741211,91.61000061035156,90.91000366210938,91.01000213623047,3091700,90.00336456298828
1507210200,90.95999908447266,91.62000274658203,90.7699966430664,91.16000366210938,2991000,90.49974822998047
1507296600,91.25,91.58999633789062,91.08999633789062,91.55000305175781,1891800,90.88692474365234
1507555800,91.58999633789062,91.95999908447266,91.5,91.69000244140625,1653700,91.02590942382812
1507642200,91.87999725341797,92.33999633789062,91.77999877929688,91.88999938964844,2247200,91.22445678710938
1507728600,91.86000061035156,92.6500015258789,91.80999755859375,91.95999908447266,3051400,91.29395294189453
1507815000,91.62999725341797,92.2300033569336,91.41999816894531,91.61000061035156,3279000,90.94647979736328
1507901400,91.5,92.91999816894531,91.26000213623047,92.86000061035156,3224200,92.18743896484375
1508160600,93.04000091552734,93.3499984741211,90.80999755859375,91.95999908447266,4294000,91.29395294189453
1508247000,91.94000244140625,92.0999984741211,91.58000183105469,91.69000244140625,2939600,91.02590942382812
1508333400,91.80000305175781,92.2699966430664,91.68000030517578,92.08000183105469,4720200,91.4130859375
1508419800,90.4000015258789,92.94999694824219,90.04000091552734,91.9000015258789,6512100,91.23438262939453
1508506200,92.83999633789062,93.29000091552734,91.97000122070312,92.08999633789062,4442200,91.42300415039062
1508765400,92.22000122070312,93.08999633789062,92.22000122070312,92.37999725341797,2963100,91.71090698242188
1508851800,92.5999984741211,93.93000030517578,92.33000183105469,93.86000061035156,4481500,93.18018341064453
1508938200,94,94.23999786376953,93.2699966430664,93.52999877929688,4266100,92.85257720947266
1509024600,93.98999786376953,95.7300033569336,93.9800033569336,95.69000244140625,4136800,94.99693298339844
1509111000,95.44999694824219,96.0199966430664,95.02999877929688,95.79000091552734,3212200,95.09620666503906
1509370200,95.7300033569336,96.12000274658203,94.83999633789062,95.06999969482422,3096500,94.38142395019531
1509456600,94.9800033569336,95.61000061035156,94.5199966430664,95.5199966430664,3146400,94.82816314697266
1509543000,96.29000091552734,96.56999969482422,95.44000244140625,95.79000091552734,2320000,95.09620666503906
1509629400,96,96.23999786376953,95.38999938964844,95.9800033569336,3013300,95.28483581542969
1509715800,96.27999877929688,96.43000030517578,95.77999877929688,96.43000030517578,2089500,95.73157501220703
1509978600,96.3499984741211,96.7300033569336,95.93000030517578,96.29000091552734,1848300,95.59259033203125
1510065000,96.41999816894531,96.9000015258789,95.18000030517578,95.37000274658203,3200900,94.67925262451172
1510151400,95.0999984741211,95.27999877929688,94.44999694824219,95.12999725341797,2163700,94.44098663330078
1510237800,94.33999633789062,94.66000366210938,93.27999877929688,93.75,3949800,93.07098388671875
1510324200,93.79000091552734,94.1500015258789,93.38999938964844,93.5199966430664,2714400,92.8426513671875
1510583400,93,93.9800033569336,92.77999877929688,93.9000015258789,2708500,93.21990203857422
1510669800,93.56999969482422,93.79000091552734,92.94000244140625,93.76000213623047,2843700,93.0809097290039
1510756200,93.2699966430664,93.79000091552734,92.80000305175781,93.26000213623047,3236600,92.58453369140625
1510842600,93.55000305175781,94.04000091552734,93.30000305175781,93.55999755859375,2586500,92.88235473632812
1510929000,93.30999755859375,93.76000213623047,92.91999816894531,93.69000244140625,3261200,93.01142120361328
1511188200,93.91999816894531,94.33999633789062,93.68000030517578,93.94999694824219,3456600,93.26953125
1511274600,94.41999816894531,94.6500015258789,94.12000274658203,94.41000366210938,2917000,93.72621154785156
1511361000,94.38999938964844,94.70999908447266,93.4800033569336,93.81999969482422,2159100,93.1404800415039
1511533800,93.97000122070312,94.12000274658203,93.47000122070312,93.4800033569336,837300,92.80294799804688
1511793000,93.56999969482422,94,93.36000061035156,93.47000122070312,2731300,92.79301452636719
1511879400,93.76000213623047,95.27999877929688,93.58000183105469,95.27999877929688,3536400,94.58990478515625
1511965800,95.95999908447266,97.31999969482422,95.5999984741211,96.5999984741211,4325500,95.90033721923828
1512052200,97.0199966430664,98.48999786376953,96.80999755859375,97.70999908447266,5328300,97.00230407714844
1512138600,98.08000183105469,98.22000122070312,95.8499984741211,97.86000061035156,3445200,97.15121459960938
1512397800,98.62000274658203,99.16999816894531,97.9800033569336,98.58999633789062,4562400,97.87593078613281
1512484200,99.19999694824219,99.75,98.58000183105469,98.70999908447266,3525600,97.99506378173828
1512570600,98.63999938964844,98.81999969482422,98.16999816894531,98.20999908447266,3081300,97.4986801147461
1512657000,97.76000213623047,99.12000274658203,97.4800033569336,98.58000183105469,3026100,97.86599731445312
1512743400,99,99,98.13999938964844,98.55000305175781,3850300,97.83621978759766
1513002600,98.5999984741211,99.04000091552734,98.23999786376953,99,2984100,98.28296661376953
1513089000,98.87999725341797,99.66000366210938,98.8499984741211,99.37000274658203,3455500,98.65028381347656
1513175400,99.12000274658203,99.30999755859375,97.76000213623047,97.77999877929688,3463900,97.0718002319336
1513261800,98.30999755859375,98.6500015258789,97.1500015258789,97.1500015258789,3464600,96.44635772705078
1513348200,97.77999877929688,98.83999633789062,97.44000244140625,98.5199966430664,7891800,97.80643463134766
1513607400,99.19000244140625,100.52999877929688,98.98999786376953,99.68000030517578,3485400,98.9580307006836
1513693800,100.20999908447266,100.38999938964844,99.12000274658203,99.1500015258789,3282600,98.43187713623047
1513780200,99.70999908447266,99.94000244140625,98.45999908447266,98.51000213623047,3091000,97.79651641845703
1513866600,99.05000305175781,99.19000244140625,98.37000274658203,98.5,2339500,97.78658294677734
1513953000,98.47000122070312,99.04000091552734,98.20999908447266,98.73999786376953,1980300,98.02484130859375
1514298600,98.80000305175781,98.91999816894531,98.12999725341797,98.56999969482422,1575200,97.85607147216797
1514385000,98.9000015258789,99.25,98.56999969482422,99.12999725341797,2569900,98.41201782226562
1514471400,99.63999938964844,99.91000366210938,99.36000061035156,99.69999694824219,1914900,98.9778823852539
1514557800,100,100.25,99.26000213623047,99.30999755859375,2056800,98.59071350097656
1514903400,99.7300033569336,99.7300033569336,98.22000122070312,98.94000244140625,2746700,98.22339630126953
1514989800,99.23999786376953,99.76000213623047,99.0199966430664,99.55000305175781,2976400,98.8289794921875
1515076200,100.02999877929688,101.6500015258789,99.91000366210938,100.8499984741211,3122000,100.47280883789062
1515162600,100.8499984741211,101.08000183105469,100.2699966430664,101.08000183105469,2550300,100.70195007324219
1515421800,101,101.19999694824219,100.12000274658203,100.1500015258789,1896500,99.77542877197266
1515508200,100.36000061035156,100.80000305175781,100.2699966430664,100.5199966430664,2978500,100.14403533935547
1515594600,100.38999938964844,101.58999633789062,100.33000183105469,101.22000122070312,2279200,100.84142303466797
1515681000,101.44000244140625,101.44000244140625,100.19999694824219,100.7300033569336,2745400,100.35325622558594
1515767400,100.86000061035156,101.02999877929688,99.93000030517578,100.97000122070312,3231500,100.59236145019531
1516113000,102.01000213623047,102.38999938964844,100.1500015258789,100.33999633789062,3814000,99.96471405029297
1516199400,100.98999786376953,101,99.23999786376953,100.76000213623047,4461300,100.38314819335938
1516285800,100.83999633789062,100.83999633789062,99.58000183105469,99.86000061035156,5290700,99.48651123046875
1516372200,97.01000213623047,98.94000244140625,96.3499984741211,98.02999877929688,12306000,97.6633529663086
1516631400,97.26000213623047,98.33999633789062,96.83999633789062,98.31999969482422,4983600,97.9522705078125
1516717800,98.16000366210938,98.4000015258789,97.44000244140625,97.9800033569336,4375200,97.6135482788086
1516804200,98.25,99.51000213623047,98.16000366210938,99.30000305175781,4949500,98.9286117553711
1516890600,99.43000030517578,100.11000061035156,99.19999694824219,99.69000244140625,3375200,99.31714630126953
1516977000,99.8499984741211,99.94999694824219,98.94999694824219,99.62999725341797,3668700,99.25736999511719
1517236200,99.75,100.18000030517578,99.2300033569336,99.41000366210938,3472100,99.03820037841797
1517322600,99.44999694824219,100.0999984741211,98.69000244140625,98.70999908447266,3466500,98.34081268310547
1517409000,98.73999786376953,99.70999908447266,98.5,99.4000015258789,3202900,99.02822875976562
1517495400,98.94999694824219,100.04000091552734,98.4000015258789,100,2952100,99.62598419189453
1517581800,99.52999877929688,99.69000244140625,96.63999938964844,96.68000030517578,4663300,96.31840515136719
1517841000,95.83000183105469,96.72000122070312,88.61000061035156,92.01000213623047,6421900,91.6658706665039
1517927400,89.75,94.22000122070312,88.51000213623047,94.18000030517578,7244000,93.82775115966797
1518013800,93.52999877929688,94.8499984741211,93.41000366210938,93.61000061035156,3796800,93.2598876953125
1518100200,93.75,93.97000122070312,88.27999877929688,88.33999633789062,5814900,88.00959014892578
1518186600,89.47000122070312,92.5199966430664,87.54000091552734,91.72000122070312,8017600,91.376953125
1518445800,92.58000183105469,95.68000030517578,92.41999816894531,94.69999694824219,7419200,94.34580993652344
1518532200,94.02999877929688,94.80999755859375,92.81999969482422,94.55999755859375,3366700,94.20632934570312
1518618600,93.97000122070312,96.55999755859375,93.66999816894531,96.2300033569336,3446800,95.87008666992188
1518705000,97.05999755859375,97.20999908447266,95.44000244140625,96.55999755859375,3057400,96.1988525390625
1518791400,96.37000274658203,97.48999786376953,96.25,96.79000091552734,3280700,96.42799377441406
1519137000,96.58000183105469,97.70999908447266,96.5,97.19000244140625,3514700,96.82649993896484
1519223400,96.91999816894531,98.48999786376953,96.75,97.5,4431500,97.13533782958984
1519309800,97.58999633789062,98.06999969482422,97.05000305175781,97.3499984741211,4270100,96.98589324951172
1519396200,97.77999877929688,98.83999633789062,97.55000305175781,98.80000305175781,2440600,98.43048095703125
1519655400,99.43000030517578,101.68000030517578,98.97000122070312,101.63999938964844,4953100,101.25984954833984
1519741800,101.66000366210938,102.12000274658203,99.58000183105469,99.58000183105469,5167300,99.20755767822266
1519828200,100.04000091552734,100.36000061035156,97.43000030517578,97.51000213623047,4053700,97.14530181884766
1519914600,97.81999969482422,98.30000305175781,94.52999877929688,95.13999938964844,4369800,94.78416442871094
1520001000,94.62999725341797,95.75,93.19999694824219,95.5999984741211,3584700,95.24243927001953
1520260200,95.08999633789062,97.29000091552734,94.69999694824219,96.66000366210938,2661400,96.2984848022461
1520346600,96.98999786376953,96.98999786376953,95.13999938964844,96.06999969482422,3221100,95.71068572998047
1520433000,95.20999908447266,95.7300033569336,94.27999877929688,95.63999938964844,3594900,95.28229522705078
1520519400,96.05000305175781,96.68000030517578,95.08999633789062,96.58999633789062,3760500,96.2287368774414
1520605800,97.58000183105469,99.11000061035156,97.05999755859375,99.05000305175781,3044300,98.6795425415039
1520861400,99.08999633789062,99.69999694824219,97.4800033569336,97.66999816894531,4020900,97.30470275878906
1520947800,98.12000274658203,98.2300033569336,95.08000183105469,95.37000274658203,4858700,95.0133056640625
1521034200,95.95999908447266,96.16999816894531,94.08999633789062,94.52999877929688,3013800,94.17644500732422
1521120600,95.05999755859375,95.41000366210938,93.95999908447266,94.38999938964844,3213000,94.03697204589844
1521207000,94.55000305175781,96.38999938964844,94.2699966430664,95.61000061035156,5124900,95.25240325927734
1521466200,95.44000244140625,95.4800033569336,93.80000305175781,94.83999633789062,2610400,94.48528289794922
1521552600,95.3499984741211,95.6500015258789,94.72000122070312,94.94999694824219,2501600,94.5948715209961
1521639000,94.62000274658203,96.2699966430664,94.4000015258789,94.73999786376953,2124000,94.38565826416016
1521725400,93.73999786376953,93.95999908447266,91.12000274658203,91.41000366210938,4113900,91.068115234375
1521811800,91.81999969482422,92.36000061035156,90.41000366210938,90.44999694824219,5100400,90.11170196533203
1522071000,91.37000274658203,92.98999786376953,90.80000305175781,92.62000274658203,2769800,92.27359008789062
1522157400,92.80999755859375,93.73999786376953,90.87000274658203,91.41999816894531,4357300,91.07807159423828
1522243800,91.76000213623047,93.54000091552734,91.5999984741211,92.20999908447266,5509700,91.86511993408203
1522330200,92.38999938964844,94.37000274658203,92.29000091552734,93.27999877929688,4940600,92.93112182617188
1522675800,93.13999938964844,93.55000305175781,89.95999908447266,91,4998400,90.6596450805664
1522762200,91.55000305175781,92.93000030517578,91.18000030517578,92.73999786376953,2864500,92.39313507080078
1522848600,91.20999908447266,93.91999816894531,91.08000183105469,93.58000183105469,4619200,93.2300033569336
1522935000,94.19999694824219,95.05000305175781,93.80000305175781,94.19999694824219,2482300,94.19999694824219
1523021400,93.23999786376953,93.80999755859375,90.80999755859375,91.91000366210938,2968900,91.91000366210938
1523280600,92.69999694824219,94.23999786376953,91.95999908447266,92.13999938964844,3109700,92.13999938964844
1523367000,93.41000366210938,93.69000244140625,92.52999877929688,93,4584000,93
1523453400,91.94000244140625,92.80999755859375,91.36000061035156,91.5999984741211,4064900,91.5999984741211
1523539800,92.5199966430664,93.94000244140625,92.05999755859375,93.3499984741211,3137300,93.3499984741211
1523626200,94.12999725341797,94.30000305175781,92.54000091552734,93.02999877929688,2510300,93.02999877929688
1523885400,93.77999877929688,94.19999694824219,93.11000061035156,93.5999984741211,2811500,93.5999984741211
1523971800,93.95999908447266,94.5999984741211,93.58999633789062,93.86000061035156,2651700,93.86000061035156
1524058200,94.04000091552734,95.23999786376953,94,95.1500015258789,4981400,95.1500015258789
1524144600,99.36000061035156,102.95999908447266,99.05000305175781,102.37000274658203,11716900,102.37000274658203
1524231000,102.19999694824219,102.66999816894531,100.37000274658203,100.79000091552734,5614700,100.79000091552734
1524490200,100.77999877929688,101.16000366210938,99.91000366210938,100.61000061035156,3183300,100.61000061035156
1524576600,101.19000244140625,101.70999908447266,99.58000183105469,100.44000244140625,5048900,100.44000244140625
1524663000,100,100.30000305175781,97.9000015258789,98.77999877929688,5129200,98.77999877929688
1524749400,98.8499984741211,100.51000213623047,98.55999755859375,100.2300033569336,3021100,100.2300033569336
1524835800,99.98999786376953,100.29000091552734,98.93000030517578,99.61000061035156,2017000,99.61000061035156
1525095000,100,100.37000274658203,98.7300033569336,98.75,2567000,98.75
1525181400,98.81999969482422,98.81999969482422,97.29000091552734,98.58000183105469,2915200,98.58000183105469
1525267800,98.05999755859375,99.37000274658203,97.55000305175781,97.62999725341797,3542000,97.62999725341797
1525354200,97.16999816894531,97.31999969482422,95.51000213623047,97.13999938964844,3572300,97.13999938964844
1525440600,96.3499984741211,98.94999694824219,96.04000091552734,98.3499984741211,2363200,98.3499984741211
1525699800,98.52999877929688,98.98999786376953,98.29000091552734,98.58000183105469,2152100,98.58000183105469
1525786200,98.77999877929688,100.37000274658203,98.38999938964844,99.73999786376953,3199100,99.73999786376953
1525872600,100.22000122070312,100.97000122070312,99.48999786376953,100.5,2694300,100.5
1525959000,100.70999908447266,101.87000274658203,100.22000122070312,101.37999725341797,2847600,101.37999725341797
1526045400,101.48999786376953,102.68000030517578,101.2699966430664,101.41999816894531,2522100,101.41999816894531
1526304600,101.69000244140625,102.1500015258789,101.11000061035156,101.29000091552734,2234800,101.29000091552734
1526391000,100.81999969482422,101.2300033569336,99.97000122070312,100.73999786376953,3442300,100.73999786376953
1526477400,100.27999877929688,101.23999786376953,100.2300033569336,100.58999633789062,2135200,100.58999633789062
1526563800,100.6500015258789,101.63999938964844,100.30000305175781,101.22000122070312,2876100,101.22000122070312
1526650200,100.93000030517578,101.33000183105469,100.45999908447266,100.98999786376953,2927600,100.98999786376953
1526909400,101.56999969482422,102.37999725341797,101.3499984741211,102.04000091552734,2084000,102.04000091552734
1526995800,102.31999969482422,103.23999786376953,102.08000183105469,102.69999694824219,2910700,102.69999694824219
1527082200,101.81999969482422,102.25,100.91000366210938,101.93000030517578,2487400,101.93000030517578
1527168600,101.69000244140625,102.30999755859375,100.72000122070312,102.01000213623047,2203300,102.01000213623047
1527255000,101.3499984741211,101.63999938964844,100.47000122070312,101.0999984741211,1850800,101.0999984741211
1527600600,99.83999633789062,99.83999633789062,96.9800033569336,97.72000122070312,4361800,97.72000122070312
1527687000,98.8499984741211,99.41999816894531,97.95999908447266,98.98999786376953,3076800,98.98999786376953
1527773400,98.68000030517578,99.36000061035156,97.80000305175781,98.30000305175781,2780300,98.30000305175781
1527859800,99.33999633789062,99.61000061035156,98.22000122070312,98.25,2700100,98.25
1528119000,98.80999755859375,99.51000213623047,98.63999938964844,99.44999694824219,2381300,99.44999694824219
1528205400,99.12000274658203,99.41000366210938,98.43000030517578,99.30999755859375,1811500,99.30999755859375
1528291800,100,101,99.56999969482422,100.97000122070312,2872700,100.97000122070312
1528378200,101.44000244140625,102.38999938964844,100.88999938964844,101.4800033569336,4245700,101.4800033569336
1528464600,101.29000091552734,101.30000305175781,99.58999633789062,101,3580500,101
1528723800,101.18000030517578,101.66999816894531,100.79000091552734,101.19999694824219,3453000,101.19999694824219
1528810200,101.5,101.5,100.23999786376953,100.7300033569336,2426100,100.7300033569336
1528896600,100.87000274658203,100.87999725341797,99.95999908447266,100.0199966430664,3071800,100.0199966430664
1528984326,100.5199966430664,100.75,100.0999984741211,100.44499969482422,113545,100.44499969482422
